countryCode,stateCode,stateName1,stateName2,stateName3,googleName,googleAdmin,countryName,lat,lng,bounds,combinaciones
PR,X,Orocovis Municipio,Orocovis,Orocovis Municipio,"","",Puerto Rico,18.21885,-66.43712,"",0
PR,X,Patillas Municipio,Patillas,Patillas Municipio,"","",Puerto Rico,18.04163,-66.01766,"",0
PR,X,Peñuelas Municipio,Penuelas,Peñuelas Municipio,"","",Puerto Rico,18.07024,-66.71767,"",0
PR,X,Ponce Municipio,Ponce,Ponce Municipio,"","",Puerto Rico,18.07302,-66.61851,"",0
PR,X,Quebradillas Municipio,Quebradillas,Quebradillas Municipio,"","",Puerto Rico,18.43967,-66.92462,"",0
PR,X,Rincón Municipio,Rincon,Rincón Municipio,"","",Puerto Rico,18.33967,-67.23713,"",0
PR,X,Río Grande Municipio,Rio Grande,Río Grande Municipio,"","",Puerto Rico,18.34162,-65.81766,"",0
PR,X,Sabana Grande Municipio,Sabana Grande,Sabana Grande Municipio,"","",Puerto Rico,18.09385,-66.94962,"",0
PR,X,Salinas Municipio,Salinas,Salinas Municipio,"","",Puerto Rico,18.01746,-66.25378,"",0
PR,X,San Germán Municipio,San German,San Germán Municipio,"","",Puerto Rico,18.11468,-67.03573,"",0
PR,X,San Juan,San Juan,San Juan,"","",Puerto Rico,18.45095,-66.09169,"",0
PR,X,San Lorenzo Municipio,San Lorenzo,San Lorenzo Municipio,"","",Puerto Rico,18.15496,-65.97461,"",0
PR,X,San Sebastián Municipio,San Sebastian,San Sebastián Municipio,"","",Puerto Rico,18.32912,-66.97462,"",0
PR,X,Santa Isabel Municipio,Santa Isabel Municipio,Santa Isabel Municipio,"","",Puerto Rico,17.99663,-66.38711,"",0
PR,X,Toa Alta Municipio,Toa Alta,Toa Alta Municipio,"","",Puerto Rico,18.36606,-66.25378,"",0
PR,X,Toa Baja Municipio,Toa Baja,Toa Baja Municipio,"","",Puerto Rico,18.44384,-66.25961,"",0
PR,X,Trujillo Alto Municipio,Trujillo Alto,Trujillo Alto Municipio,"","",Puerto Rico,18.34162,-66.00517,"",0
PR,X,Utuado Municipio,Utuado,Utuado Municipio,"","",Puerto Rico,18.27301,-66.69962,"",0
PR,X,Vega Alta Municipio,Vega Alta,Vega Alta Municipio,"","",Puerto Rico,18.4105,-66.33295,"",0
PR,X,Vega Baja Municipio,Vega Baja,Vega Baja Municipio,"","",Puerto Rico,18.42578,-66.39961,"",0
PR,X,Vieques Municipality,Vieques Municipality,Vieques Municipality,"","",Puerto Rico,18.12913,-65.4371,"",0
PR,X,Villalba Municipio,Villalba,Villalba Municipio,"","",Puerto Rico,18.12913,-66.47739,"",0
PR,X,Yabucoa Municipio,Yabucoa,Yabucoa Municipio,"","",Puerto Rico,18.07302,-65.88711,"",0
PR,X,Yauco Municipio,Yauco,Yauco Municipio,"","",Puerto Rico,18.07857,-66.85518,"",0
BL,X,Anse des Cayes,"",Anse des Cayes,"","",Saint Barthélemy,17.91667,-62.85,"",0
BL,X,Anse des Flamands,"",Anse des Flamands,"","",Saint Barthélemy,17.91774,-62.8575,"",0
BL,X,Colombier,"",Colombier,"","",Saint Barthélemy,17.91667,-62.85,"",0
BL,X,Corossol,"",Corossol,"","",Saint Barthélemy,17.9,-62.85,"",0
BL,X,Grand Cul-de-Sac,"",Grand Cul-de-Sac,"","",Saint Barthélemy,17.90962,-62.80427,"",0
BL,X,Grand Fond,"",Grand Fond,"","",Saint Barthélemy,17.88333,-62.8,"",0
BL,X,Gustavia,"",Gustavia,"","",Saint Barthélemy,17.89618,-62.84978,"",0
BL,X,La Saline,"",La Saline,"","",Saint Barthélemy,17.88333,-62.81667,"",0
BL,X,Le Gouverneur,"",Le Gouverneur,"","",Saint Barthélemy,17.86667,-62.83333,"",0
BL,X,Lurin,"",Lurin,"","",Saint Barthélemy,17.88333,-62.83333,"",0
BL,X,Marigot,"",Marigot,"","",Saint Barthélemy,17.91667,-62.81667,"",0
BL,X,Petit Cul de Sac,"",Petit Cul de Sac,"","",Saint Barthélemy,17.9,-62.78333,"",0
BL,X,Public,"",Public,"","",Saint Barthélemy,17.9,-62.85,"",0
BL,X,Quartier de Lorient,"",Quartier de Lorient,"","",Saint Barthélemy,17.90516,-62.82257,"",0
BL,X,Quartier du Roi,"",Quartier du Roi,"","",Saint Barthélemy,17.9,-62.85,"",0
BL,X,Saint-Jean,"",Saint-Jean,"","",Saint Barthélemy,17.89871,-62.83699,"",0
BL,X,Toiny,"",Toiny,"","",Saint Barthélemy,17.9,-62.8,"",0
KN,X,Christ Church Nichola Town,Christ Church Nichola Town,Christ Church Nichola Town,"","",Saint Kitts and Nevis,17.35,-62.76667,"",0
KN,X,Saint Anne Sandy Point,Saint Anne Sandy Point,Saint Anne Sandy Point,"","",Saint Kitts and Nevis,17.36667,-62.83333,"",0
KN,X,Saint George Basseterre,Saint George Basseterre,Saint George Basseterre,"","",Saint Kitts and Nevis,17.26667,-62.68333,"",0
KN,X,Saint George Gingerland,Saint George Gingerland,Saint George Gingerland,"","",Saint Kitts and Nevis,17.13333,-62.56667,"",0
KN,X,Saint James Windward,Saint James Windwa,Saint James Windward,"","",Saint Kitts and Nevis,17.16667,-62.56667,"",0
KN,X,Saint John Capesterre,Saint John Capesterre,Saint John Capesterre,"","",Saint Kitts and Nevis,17.38333,-62.8,"",0
KN,X,Saint John Figtree,Saint John Figtree,Saint John Figtree,"","",Saint Kitts and Nevis,17.11667,-62.6,"",0
KN,X,Saint Mary Cayon,Saint Mary Cayon,Saint Mary Cayon,"","",Saint Kitts and Nevis,17.35,-62.73333,"",0
KN,X,Saint Paul Capesterre,Saint Paul Capesterre,Saint Paul Capesterre,"","",Saint Kitts and Nevis,17.4,-62.83333,"",0
KN,X,Saint Paul Charlestown,Saint Paul Charlestown,Saint Paul Charlestown,"","",Saint Kitts and Nevis,17.13333,-62.6,"",0
KN,X,Saint Peter Basseterre,Saint Peter Basseterre,Saint Peter Basseterre,"","",Saint Kitts and Nevis,17.31667,-62.71667,"",0
KN,X,Saint Thomas Lowland,Saint Thomas Lowland,Saint Thomas Lowland,"","",Saint Kitts and Nevis,17.16667,-62.6,"",0
KN,X,Saint Thomas Middle Island,Saint Thomas Middle Island,Saint Thomas Middle Island,"","",Saint Kitts and Nevis,17.35,-62.8,"",0
KN,X,Trinity Palmetto Point,Trinity Palmetto Point,Trinity Palmetto Point,"","",Saint Kitts and Nevis,17.31667,-62.76667,"",0
LC,X,Anse-la-Raye,Anse-la-Raye,Anse-la-Raye,"","",Saint Lucia,13.91667,-61.01389,"",0
LC,X,Castries Quarter,Castries Quarter,Castries,"","",Saint Lucia,14.00986,-60.97721,"",0
LC,X,Choiseul Quarter,Choiseul Quarter,Choiseul,"","",Saint Lucia,13.79444,-61.03333,"",0
LC,X,Dennery Quarter,Dennery Quarter,Dennery,"","",Saint Lucia,13.92778,-60.91667,"",0
LC,X,Gros-Islet,Gros-Islet,Gros-Islet,"","",Saint Lucia,14.01667,-60.91667,"",0
LC,X,Laborie Quarter,Laborie Quarter,Laborie,"","",Saint Lucia,13.775,-61,"",0
LC,X,Micoud Quarter,Micoud Quarter,Micoud,"","",Saint Lucia,13.83333,-60.94167,"",0
LC,X,Quarter of Dauphin,Dauphin,Quarter of Dauphin,"","",Saint Lucia,14,-60.91667,"",0
LC,X,Quarter of Praslin,Praslin,Quarter of Praslin,"","",Saint Lucia,13.86667,-60.91667,"",0
LC,X,Soufrière,Soufrière,Soufrière,"","",Saint Lucia,13.85,-61.03333,"",0
LC,X,Vieux-Fort,Vieux-Fort,Vieux-Fort,"","",Saint Lucia,13.775,-60.95833,"",0
MF,X,Agrement,"",Agrement,"","",Saint Martin,18.07273,-63.07619,"",0
MF,X,Anse Marcel,"",Anse Marcel,"","",Saint Martin,18.11049,-63.03751,"",0
MF,X,Baie Nettle,"",Baie Nettle,"","",Saint Martin,18.06191,-63.11178,"",0
MF,X,Belle Hill,"",Belle Hill,"","",Saint Martin,18.11031,-63.05217,"",0
MF,X,Belle Plaine,"",Belle Plaine,"","",Saint Martin,18.05939,-63.04074,"",0
MF,X,Bellevue,"",Bellevue,"","",Saint Martin,18.05843,-63.08414,"",0
MF,X,Bienvenue,"",Bienvenue,"","",Saint Martin,18.08388,-63.08272,"",0
MF,X,Bloomingdale,"",Bloomingdale,"","",Saint Martin,18.06322,-63.03833,"",0
MF,X,Cocksies,"",Cocksies,"","",Saint Martin,18.098,-63.03318,"",0
MF,X,Colombier,"",Colombier,"","",Saint Martin,18.07221,-63.06069,"",0
MF,X,Concordia,"",Concordia,"","",Saint Martin,18.064,-63.07782,"",0
MF,X,Cripple Gate,"",Cripple Gate,"","",Saint Martin,18.08366,-63.07758,"",0
MF,X,Cul de Sac,"",Cul de Sac,"","",Saint Martin,18.10122,-63.02805,"",0
MF,X,Embouchure,"",Embouchure,"","",Saint Martin,18.06443,-63.01931,"",0
MF,X,Espérance,"",Espérance,"","",Saint Martin,18.0953,-63.0367,"",0
MF,X,Flagstaff,"",Flagstaff,"","",Saint Martin,18.06482,-63.05298,"",0
MF,X,Fond Mahaut,"",Fond Mahaut,"","",Saint Martin,18.07075,-63.04645,"",0
MF,X,Friar’s Bay,"",Friar’s Bay,"","",Saint Martin,18.09115,-63.07499,"",0
MF,X,Galisbay,"",Galisbay,"","",Saint Martin,18.07202,-63.07992,"",0
MF,X,Grand Fond,"",Grand Fond,"","",Saint Martin,18.06099,-63.04333,"",0
MF,X,Grand Fond Nord,"",Grand Fond Nord,"","",Saint Martin,18.06606,-63.03964,"",0
MF,X,Grand-Case,"",Grand-Case,"","",Saint Martin,18.10476,-63.05358,"",0
MF,X,Griselle,"",Griselle,"","",Saint Martin,18.08955,-63.02612,"",0
MF,X,Hameau du Pont,"",Hameau du Pont,"","",Saint Martin,18.06667,-63.06667,"",0
MF,X,Helligard,"",Helligard,"","",Saint Martin,18.0743,-63.06814,"",0
MF,X,Hope Hill,"",Hope Hill,"","",Saint Martin,18.08657,-63.03524,"",0
MF,X,Industrie,"",Industrie,"","",Saint Martin,18.10361,-63.04479,"",0
MF,X,Jardin des Dains,"",Jardin des Dains,"","",Saint Martin,18.08132,-63.06317,"",0
MF,X,La Batterie,"",La Batterie,"","",Saint Martin,18.08888,-63.07768,"",0
MF,X,La Colombe,"",La Colombe,"","",Saint Martin,18.05996,-63.06977,"",0
MF,X,La Savane,"",La Savane,"","",Saint Martin,18.09623,-63.06459,"",0
MF,X,Les Jardins D’Orient Bay,"",Les Jardins D’Orient Bay,"","",Saint Martin,18.08668,-63.03059,"",0
MF,X,Les Village de St. Martin,"",Les Village de St. Martin,"","",Saint Martin,18.06954,-63.07932,"",0
MF,X,Marigot,"",Marigot,"","",Saint Martin,18.07063,-63.08472,"",0
MF,X,Mont Saline,"",Mont Saline,"","",Saint Martin,18.06613,-63.03066,"",0
MF,X,Mont Vernon,"",Mont Vernon,"","",Saint Martin,18.09658,-63.02547,"",0
MF,X,Morne Emile,"",Morne Emile,"","",Saint Martin,18.08618,-63.061,"",0
MF,X,Morne Valois,"",Morne Valois,"","",Saint Martin,18.07909,-63.07442,"",0
MF,X,Orient Bay,"",Orient Bay,"","",Saint Martin,18.08993,-63.01874,"",0
MF,X,Paradis,"",Paradis,"","",Saint Martin,18.07855,-63.05369,"",0
MF,X,Parc de la Baie Orientale,"",Parc de la Baie Orientale,"","",Saint Martin,18.08643,-63.02552,"",0
MF,X,Quartier D’Orleans Est,"",Quartier D’Orleans Est,"","",Saint Martin,18.07518,-63.02921,"",0
MF,X,Quartier D’Orleans Ouest,"",Quartier D’Orleans Ouest,"","",Saint Martin,18.07014,-63.03606,"",0
MF,X,Quartier D’Orleans Sud,"",Quartier D’Orleans Sud,"","",Saint Martin,18.06911,-63.03354,"",0
MF,X,Quartier de Grand’ Case,"",Quartier de Grand’ Case,"","",Saint Martin,18.08333,-63.06667,"",0
MF,X,Quartier d’Orléans,"",Quartier d’Orléans,"","",Saint Martin,18.06912,-63.03542,"",0
MF,X,Rambaud,"",Rambaud,"","",Saint Martin,18.08066,-63.06674,"",0
MF,X,Saint Jean,"",Saint Jean,"","",Saint Martin,18.05173,-63.08748,"",0
MF,X,Saint Louis,"",Saint Louis,"","",Saint Martin,18.08437,-63.07158,"",0
MF,X,Saint-James,"",Saint-James,"","",Saint Martin,18.06449,-63.08479,"",0
MF,X,Sandy Ground,"",Sandy Ground,"","",Saint Martin,18.05868,-63.10011,"",0
MF,X,Spring,"",Spring,"","",Saint Martin,18.07667,-63.02612,"",0
MF,X,Terres Basses,"",Terres Basses,"","",Saint Martin,18.06336,-63.14081,"",0
MF,X,Valois,"",Valois,"","",Saint Martin,18.07898,-63.07765,"",0
PM,X,Commune de Miquelon-Langlade,Miquelon-Langlade,Commune de Miquelon-Langlade,"","",Saint Pierre and Miquelon,47.0458,-56.32553,"",0
PM,X,Commune de Saint-Pierre,Saint-Pierre,Commune de Saint-Pierre,"","",Saint Pierre and Miquelon,46.78333,-56.2,"",0
VC,VC-06,Grenadines,Grenadines,Grenadines,"Grenadines, Saint Vincent and the Grenadines",administrative_area_level_1,Saint Vincent and the Grenadines,13.014484,-61.225180,13.0482019@-61.20382369999999*12.984784@-61.28636089999999,2
VC,VC-01,Parish of Charlotte,Charlotte,Parish of Charlotte,"Charlotte, Saint Vincent and the Grenadines",administrative_area_level_1,Saint Vincent and the Grenadines,13.26667,-61.15,13.3830995@-61.1154812*13.1704095@-61.2052961,0
VC,VC-02,Parish of Saint Andrew,Saint Andrew,Parish of Saint Andrew,"Saint Andrew, Saint Vincent and the Grenadines",administrative_area_level_1,Saint Vincent and the Grenadines,13.2,-61.23333,13.237138@-61.19889689999999*13.154289@-61.278653,0
VC,VC-03,Parish of Saint David,Saint David,Parish of Saint David,"Saint David, Saint Vincent and the Grenadines",administrative_area_level_1,Saint Vincent and the Grenadines,13.3,-61.2,13.3817949@-61.16586400000001*13.258588@-61.262369,0
VC,VC-04,Parish of Saint George,Saint George,Parish of Saint George,"Saint George, Saint Vincent and the Grenadines",administrative_area_level_1,Saint Vincent and the Grenadines,13.16667,-61.2,13.213651@-61.14351*13.122844@-61.23668790000001,0
VC,VC-05,Parish of Saint Patrick,Saint Patrick,Parish of Saint Patrick,"Saint Patrick, Saint Vincent and the Grenadines",administrative_area_level_1,Saint Vincent and the Grenadines,13.23333,-61.23333,13.276339@-61.1890409*13.202249@-61.2791679,0
SX,X,Almond Grove Estate,"",Almond Grove Estate,"","",Sint Maarten,18.03955,-63.07985,"",0
SX,X,Beacon Hill,"",Beacon Hill,"","",Sint Maarten,18.0376,-63.11594,"",0
SX,X,Belvédère,"",Belvédère,"","",Sint Maarten,18.05556,-63.03743,"",0
SX,X,Bloomingdale,"",Bloomingdale,"","",Sint Maarten,18.0636,-63.03854,"",0
SX,X,Cay Bay,"",Cay Bay,"","",Sint Maarten,18.02636,-63.08418,"",0
SX,X,Claude Estate,"",Claude Estate,"","",Sint Maarten,18.04243,-63.05142,"",0
SX,X,Cul de Sac,"",Cul de Sac,"","",Sint Maarten,18.03868,-63.06542,"",0
SX,X,Cupe Coy,"",Cupe Coy,"","",Sint Maarten,18.05,-63.13333,"",0
SX,X,Cupecoy,"",Cupecoy,"","",Sint Maarten,18.04988,-63.13511,"",0
SX,X,Dawn Beach,"",Dawn Beach,"","",Sint Maarten,18.04697,-63.01753,"",0
SX,X,Defiance,"",Defiance,"","",Sint Maarten,18.03333,-63.03333,"",0
SX,X,Diamond,"",Diamond,"","",Sint Maarten,18.04324,-63.08302,"",0
SX,X,Dutch Quarter,"",Dutch Quarter,"","",Sint Maarten,18.04871,-63.04834,"",0
SX,X,Ebenezer,"",Ebenezer,"","",Sint Maarten,18.05545,-63.05684,"",0
SX,X,Experiment,"",Experiment,"","",Sint Maarten,18.02834,-63.03586,"",0
SX,X,Industrie,"",Industrie,"","",Sint Maarten,18.04112,-63.06972,"",0
SX,X,Koolbaai,"",Koolbaai,"","",Sint Maarten,18.03333,-63.06667,"",0
SX,X,Koolbaai,"",Koolbaai,"","",Sint Maarten,18.04048,-63.08397,"",0
SX,X,Little Bay,"",Little Bay,"","",Sint Maarten,18.0264,-63.06461,"",0
SX,X,Lower Prince’s Quarter,"",Lower Prince’s Quarter,"","",Sint Maarten,18.04987,-63.03789,"",0
SX,X,Madame’s Estate,"",Madame’s Estate,"","",Sint Maarten,18.03979,-63.04989,"",0
SX,X,Maho Reef,"",Maho Reef,"","",Sint Maarten,18.04193,-63.12215,"",0
SX,X,Mary’s Fancy,"",Mary’s Fancy,"","",Sint Maarten,18.03808,-63.05916,"",0
SX,X,Middle Region,"",Middle Region,"","",Sint Maarten,18.04424,-63.04431,"",0
SX,X,Mont William Hill,"",Mont William Hill,"","",Sint Maarten,18.0458,-63.05,"",0
SX,X,Mullet Bay,"",Mullet Bay,"","",Sint Maarten,18.04598,-63.12598,"",0
SX,X,Nazareth,"",Nazareth,"","",Sint Maarten,18.05438,-63.04932,"",0
SX,X,One Hoe,"",One Hoe,"","",Sint Maarten,18.05,-63.03333,"",0
SX,X,Orange Grove,"",Orange Grove,"","",Sint Maarten,18.03604,-63.07656,"",0
SX,X,Over the Pond,"",Over the Pond,"","",Sint Maarten,18.03665,-63.0432,"",0
SX,X,Oyster Pond,"",Oyster Pond,"","",Sint Maarten,18.05385,-63.02009,"",0
SX,X,Oyster Pond,"",Oyster Pond,"","",Sint Maarten,18.05576,-63.01538,"",0
SX,X,Philipsburg,"",Philipsburg,"","",Sint Maarten,18.026,-63.04582,"",0
SX,X,Pine Garden,"",Pine Garden,"","",Sint Maarten,18.03333,-63.03333,"",0
SX,X,Prospect Farm,"",Prospect Farm,"","",Sint Maarten,18.03333,-63.06667,"",0
SX,X,Rabbit Hill,"",Rabbit Hill,"","",Sint Maarten,18.02429,-63.06164,"",0
SX,X,Red Pond,"",Red Pond,"","",Sint Maarten,18.03944,-63.0232,"",0
SX,X,Retreat Estate,"",Retreat Estate,"","",Sint Maarten,18.04685,-63.0658,"",0
SX,X,Reward,"",Reward,"","",Sint Maarten,18.05896,-63.06444,"",0
SX,X,Rice Hill,"",Rice Hill,"","",Sint Maarten,18.05286,-63.02956,"",0
SX,X,Rockland,"",Rockland,"","",Sint Maarten,18.05554,-63.03586,"",0
SX,X,Saint James,"",Saint James,"","",Sint Maarten,18.04626,-63.03829,"",0
SX,X,Saunders,"",Saunders,"","",Sint Maarten,18.04174,-63.05667,"",0
SX,X,Simpson Bay,"",Simpson Bay,"","",Sint Maarten,18.0402,-63.11646,"",0
SX,X,Simson Bay Village,"",Simson Bay Village,"","",Sint Maarten,18.03333,-63.1,"",0
SX,X,Spring Garden,"",Spring Garden,"","",Sint Maarten,18.03333,-63.03333,"",0
SX,X,St. Peters,"",St. Peters,"","",Sint Maarten,18.0535,-63.07058,"",0
SX,X,Sucker Garden,"",Sucker Garden,"","",Sint Maarten,18.04084,-63.03486,"",0
SX,X,Tamarind Hill,"",Tamarind Hill,"","",Sint Maarten,18.04303,-63.02332,"",0
SX,X,The Corner,"",The Corner,"","",Sint Maarten,18.01667,-63.08333,"",0
SX,X,The Villa,"",The Villa,"","",Sint Maarten,18.03109,-63.06001,"",0
SX,X,Union Farm,"",Union Farm,"","",Sint Maarten,18.05274,-63.04647,"",0
SX,X,Upper Prince’s Quarter,"",Upper Prince’s Quarter,"","",Sint Maarten,18.03277,-63.03075,"",0
SX,X,Vineyard,"",Vineyard,"","",Sint Maarten,18.02143,-63.03805,"",0
SX,X,Waymouth Hills Mildrum,"",Waymouth Hills Mildrum,"","",Sint Maarten,18.05932,-63.05696,"",0
SX,X,Welgeleden,"",Welgeleden,"","",Sint Maarten,18.03102,-63.06517,"",0
SX,X,Windsor,"",Windsor,"","",Sint Maarten,18.01667,-63.08333,"",0
SX,X,Zorg en Rust,"",Zorg en Rust,"","",Sint Maarten,18.0516,-63.0491,"",0
TT,TT-ARI,Borough of Arima,Borough of Arima,Arima,"Arima, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.625,-61.27917,10.654543@-61.255645*10.61387@-61.291173,0
TT,TT-CHA,Chaguanas,Chaguanas,Chaguanas,"Chaguanas, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.51718,-61.41503,10.571214@-61.35797*10.4939159@-61.465816,0
TT,TT-POS,City of Port of Spain,City of Port of Spain,City of Port of Spain,"Port of Spain, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.66389,-61.51667,10.6807351@-61.508996*10.6467242@-61.54877020000001,0
TT,TT-SFO,City of San Fernando,City of San Fernando,San Fernando,"San Fernando, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.28127,-61.45037,10.2923301@-61.43780799999999*10.262327@-61.47267110000001,0
TT,TT-CTT,Couva-Tabaquite-Talparo,Couva-Tabaquite-Talparo,Couva-Tabaquite-Talparo,"Couva-Tabaquite-Talparo, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.41792,-61.45117,10.592795@-61.1990929*10.3083459@-61.49633799999999,0
TT,TT-DMN,Diego Martin,Diego Martin,Diego Martin,"Diego Martin, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.7005,-61.53417,10.760314@-61.4893929*10.6637868@-61.7647827,0
TT,TT-ETO,Eastern Tobago,Eastern Tobago,Eastern Tobago,"Eastern Tobago, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,11.24988,-60.58419,11.3465903@-60.49331209999999*11.179728@-60.7451771,0
TT,TT-RCM,Mayaro,Mayaro,Mayaro,"Rio Claro-Mayaro, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.16667,-61.08333,10.4406099@-60.97057749999999*10.0751069@-61.23980999999999,2
TT,TT-PED,Penal/Debe,Penal/Debe,Penal/Debe,"Penal-Debe, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.16778,-61.46524,10.2697909@-61.3736721*10.067402@-61.5117519,0
TT,TT-PTF,Point Fortin,Point Fortin,Point Fortin,"Point Fortin, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.149725,-61.697267,10.189554@-61.6531741*10.144526@-61.710474,0
TT,TT-PRT,Princes Town,Princes Town,Princes Town,"Princes Town, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.26746,-61.38182,10.340467@-61.1796661*10.0712947@-61.459663,0
TT,TT-SJL,San Juan/Laventille,San Juan/Laventille,San Juan/Laventille,"San Juan-Laventille, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.64964,-61.49752,10.808898@-61.328297*10.5498951@-61.5232609,0
TT,TT-SGE,Sangre Grande,Sangre Grande,Sangre Grande,"Sangre Grande, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.5835,-61.11772,10.8407411@-60.9107585*10.410356@-61.241008,2
TT,TT-SIP,Siparia,Siparia,Siparia,"Siparia, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.13382,-61.50121,10.243357@-61.4665939*10.0429929@-61.92374169999999,0
TT,TT-WTO,Tobago,Tobago,Tobago,"Western Tobago, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,western tobago,trinidad tobago,11.2928312@-60.66802099999999*11.1388369@-60.84010199999999,0
TT,TT-TUP,Tunapuna/Piarco,Tunapuna/Piarco,Tunapuna/Piarco,"Tunapuna-Piarco, Trinidad and Tobago",administrative_area_level_1,Trinidad and Tobago,10.63387,-61.38182,10.8057648@-61.151141*10.560991@-61.4334169,0
TC,X,Balfour Town,"",Balfour Town,"","",Turks and Caicos Islands,21.32406,-71.21548,"",0
TC,X,Bambarra,"",Bambarra,"","",Turks and Caicos Islands,21.81667,-71.71667,"",0
TC,X,Blue Hills Settlements,"",Blue Hills Settlements,"","",Turks and Caicos Islands,21.8,-72.28333,"",0
TC,X,Bottle Creek Settlements,"",Bottle Creek Settlements,"","",Turks and Caicos Islands,21.88333,-71.91667,"",0
TC,X,Cockburn Harbour,"",Cockburn Harbour,"","",Turks and Caicos Islands,21.48333,-71.53333,"",0
